metID,mets,metNames,metFormulas,metCharges,metSEEDID,metKEGGID,metHMDBID,metChEBIID,metPubChemID,metSmiles,b,csense
cpdAGORA4653,M00039[c],"11beta,21-Dihydroxy-3,20-oxo-5beta-pregnan-18-al",C21H30O5,0,cpd03254,C05473,HMDB06754,CHEBI:86389,21151226,,0,E
cpdAGORA4654,aldstrn[c],"aldosterone",C21H28O5,0,cpd01228,C01780,HMDB0000037,CHEBI:27584,24758425,,0,E
cpdAGORA4655,andrstndn[c],"androst-4-ene-3,17-dione",C19H26O2,0,cpd00237,C00280,HMDB0000053,CHEBI:16422,6128,,0,E
cpdAGORA4656,cprst3one[c],"Coprostan-3-one",C27H46O,0,cpd01983,C03091,HMDB0059604,CHEBI:16074,10883573,,0,E
cpdAGORA4657,crtstrn[c],"corticosterone",C21H30O4,0,cpd01450,C02140,HMDB0001547,CHEBI:16827,5753,,0,E
cpdAGORA4658,glclgly[c],"Glycylglycine",C4H8N2O3,0,cpd01391,C02037,HMDB0011733,CHEBI:17201,11163,,0,E
cpdAGORA4659,prgstrn[c],"progesterone",C21H30O2,0,cpd00325,C00410,HMDB0001830,CHEBI:17026,5994,,0,E
cpdAGORA4660,tststerone[c],"testosterone",C19H28O2,0,cpd00420,C00535,HMDB0000234,CHEBI:17347,6013,,0,E
cpdAGORA4661,ura5c[c],"Uracil 5-carboxylate",C5H3N2O4,-1,cpd01938,C03030,NaN,CHEBI:17477,90301,,0,E
cpdAGORA4662,xol7ah[c],"7alpha-hydroxy-5beta-cholestan-3-one",C27H46O2,0,cpd03234,C05451,HMDB0006892,CHEBI:2290,53477905,,0,E
cpdAGORA4663,xol7aone[c],"7alpha-hydroxycholest-4-en-3-one",C27H44O2,0,cpd03238,C05455,HMDB0001993,CHEBI:17899,123743,,0,E
cpdAGORA4664,xoldiolone[c],"7alpha,12alpha-Dihydroxycholest-4-en-3-one",C27H44O3,0,NaN,C05457,HMDB0002197,CHEBI:28477,21252277,,0,E
cpdAGORA4665,xoldioloneh[c],"7alpha,12alpha-dihydroxy-5beta-cholestan-3-one",C27H46O3,0,cpd03236,C05453,HMDB0006887,CHEBI:1,53477903,,0,E
cpdAGORA4666,M00025[c],"8-[(1R,2R)-3-Oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate",C18H29O3,-1,cpd02905,C04780,HMDB0036217,CHEBI:137132,61185,,0,E
cpdAGORA4667,M00026[c],"9(S),13(S)-12-Oxo-PDA",C18H27O3,-1,cpd00903,C01226,NaN,CHEBI:15560,5280411,,0,E
cpdAGORA4668,14hphe2maoh[c],"1-(4-Hydroxyphenyl)-2-(methylamino)ethanol",C9H14NO2,1,cpd02769,C04548,HMDB04826,CHEBI:29081,7172,,0,E
cpdAGORA4669,2hm3amlsucc[c],"2-(Hydroxymethyl)-3-(acetamidomethylene)succinate",C8H9NO6,-2,cpd02856,C04690,NaN,CHEBI:16216,440442,,0,E
cpdAGORA4670,5pyrdxt[c],"5-Pyridoxate",C8H8NO4,-1,cpd02901,C04773,NaN,CHEBI:16409,440474,,0,E
cpdAGORA4671,hxdcal[c],"hexadecanal",C16H32O,0,cpd00405,C00517,HMDB0001551,CHEBI:17600,984,,0,E
cpdAGORA4672,lcaldh[c],"Long-chain aldehyde",C3H5OR,0,cpd11709,C00609,NaN,CHEBI:17176,NaN,,0,E
cpdAGORA4673,lchnc[c],"Long-chain carboxylate",C3H4O2R,-1,cpd11653,C00347,NaN,CHEBI:6526,NaN,,0,E
cpdAGORA4674,25dhpyr[c],"2,5-Dihydroxypyridine",C5H5NO2,0,cpd00778,C01059,NaN,CHEBI:16364,NaN,,0,E
cpdAGORA4675,2mmale[c],"2-Methylmaleate",C5H4O4,-2,NaN,C02226,HMDB0000634,CHEBI:17626,643798,,0,E
cpdAGORA4676,35dhpaccoa[c],"3,5-Dihydroxyphenylacetyl-CoA",C29H39N7O19P3S,-3,cpd09095,C12324,NaN,CHEBI:31103,71448900,,0,E
cpdAGORA4677,35dhpgoxlt[c],"3,5-Dihydroxyphenylglyoxylate",C8H5O5,-1,cpd09096,C12325,NaN,CHEBI:31104,443765,,0,E
cpdAGORA4678,nfmmt[c],"N-Formyl maleamic acid",C5H4NO4,-1,cpd16741,C18232,NaN,CHEBI:59930,NaN,,0,E
cpdAGORA4679,sbzcoa[e],"O-Succinylbenzoyl-CoA",C32H39N7O20P3S,-5,cpd02021,C03160,NaN,CHEBI:15509,NaN,,0,E
cpdAGORA4680,sbzcoa[p],"O-Succinylbenzoyl-CoA",C32H39N7O20P3S,-5,cpd02021,C03160,NaN,CHEBI:15509,NaN,,0,E
cpdAGORA4681,ahcys[p],"S-Adenosyl-L-homocysteine",C14H20N6O5S,0,cpd00019,C00021,HMDB00939,CHEBI:16680,439155,,0,E
cpdAGORA4682,mal_D[p],"D-Malate",C4H4O5,-2,cpd00386,C00149;C00711;C00497,HMDB0031518;HMDB0000156;HMDB0000744,CHEBI:30796,525,,0,E
cpdAGORA4683,24pentdcoa[c],"2,4-Pentadienoyl-CoA",C26H36N7O17P3S,-4,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4684,2pentcoa[c],"2-pentenoyl-CoA",C26H38N7O17P3S,-4,NaN,NaN,NaN,CHEBI:83324,86290090,,0,E
cpdAGORA4685,3pentcoa[c],"3-pentenoyl-CoA",C26H38N7O17P3S,-4,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4686,4pentcoa[c],"4-pentenoyl-CoA",C26H38N7O17P3S,-4,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4687,5h2pentcoa[c],"5-Hydroxy-2-pentenoyl-CoA",C26H38N7O18P3S,-4,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4688,5hval[c],"5-Hydroxyvalerate,5-Hydroxypentanoate",C5H9O3,-1,NaN,C02804,HMDB0061927,CHEBI:45564,25945,,0,E
cpdAGORA4689,5hvalcoa[c],"5-Hydroxyvaleryl-CoA,5-Hydroxypentanoyl-CoA",C26H40N7O18P3S,-4,NaN,C03237,NaN,CHEBI:15501,44123527,,0,E
cpdAGORA4690,M02694[c],"Pentanoyl Coenzyme A",C26H40N7O17P3S,-4,NaN,C00888,HMDB0013037,CHEBI:15536,439337,,0,E
cpdAGORA4691,lnlnca[e],"alpha-linolenate",C18H29O2,-1,cpd03850,C06426;C06427,HMDB0003073;HMDB0001388,CHEBI:28661,5280933,,0,E
cpdAGORA4692,lnlncg[e],"gamma-linolenate",C18H29O2,-1,cpd03849,C06426,HMDB0003073,CHEBI:28661,5280933,,0,E
cpdAGORA4693,strdnc[c],"stearidonic acid C18:4, n-3",C18H27O2,-1,NaN,C16300,HMDB0006547,CHEBI:32389,5312508,,0,E
cpdAGORA4694,strdnccoa[c],"stearidonyl coenzyme A",C39H58N7O17P3S,-4,NaN,C16163,HMDB0006519,CHEBI:63545,52922033,,0,E
cpdAGORA4695,chor[p],"chorismate",C10H8O6,-2,cpd00216,C00251,HMDB0012199,CHEBI:17333,12039,,0,E
cpdAGORA4696,4haqnlno[c],"4-Hydroxyaminoquinoline N-oxide",C9H8N2O2,0,cpd02505,C04050,NaN,CHEBI:28469,NaN,,0,E
cpdAGORA4697,4nqnln1o[c],"4-Nitroquinoline 1-oxide",C9H6N2O3,0,cpd02195,C03474,NaN,CHEBI:16907,5955,,0,E
cpdAGORA4698,lmaatrna[c],"L-Methionylaminoacyl-tRNA",C22H34N2O18P2R4S,-2,cpd12353,C03617,NaN,NaN,NaN,,0,E
cpdAGORA4699,nflmaatrna[c],"N-Formyl-L-methionylaminoacyl-tRNA",C23H34N2O19P2R4S,-2,cpd12506,C04258,NaN,NaN,NaN,,0,E
cpdAGORA4700,2d3ksciam[c],"2-Deoxy-3-keto-scyllo-inosamine",C6H12NO4,1,cpd17702,C17581,NaN,CHEBI:65027,NaN,,0,E
cpdAGORA4701,2dsciam[c],"2-Deoxy-scyllo-inosamine",C6H14NO4,1,cpd17701,C17580,NaN,CHEBI:65046,194428,,0,E
cpdAGORA4702,3hcddec5eACP[c],"(R)-3-hydroxy-cis-dodec-5-enoyl-[acyl-carrier protein]",C23H41N2O9PRS,-1,cpd15366,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4703,alipp[c],"applipoprotein",C3H6NOR2S,1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4704,lipp[c],"Lipoprotein",C19H35NO2R2S,0,NaN,C02702,NaN,CHEBI:29154,NaN,,0,E
cpdAGORA4705,glu_D[p],"D-Glutamate",C5H8NO4,-1,cpd00186,C00217,HMDB0003339,CHEBI:15966,23327,,0,E
cpdAGORA4706,amp[e],"AMP",C10H12N5O7P,-2,cpd00018,C00020,HMDB0000045,CHEBI:16027,6083,,0,E
cpdAGORA4707,cdgggp[c],"CDP-2,3-digeranylgeranyl-sn-glycerol",C52H83N3O13P2,-2,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4708,coa[e],"Coenzyme A",C21H32N7O16P3S,-4,cpd00010,C00010,HMDB0001423,CHEBI:15346,6816,,0,E
cpdAGORA4709,dgggp[c],"Digeranylgeranylglyceryl phosphate",C43H71O6P,-2,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4710,dggpi[c],"2,3-di-O-geranyl-sn-glycero-1-phospho-myo-inositol",C49H82O11P,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4711,dpgpi[c],"2,3-O-phytanyl-sn-glycero-1-phospho-myo-inositol",C49H98O11P,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4712,gggp[c],"(S)-3-O-geranylgeranylglyceryl phosphate",C23H39O6P,-2,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4713,gtp[e],"GTP",C10H12N5O14P3,-4,cpd00038,C00044,HMDB0001273,CHEBI:15996,6830,,0,E
cpdAGORA4714,mcom[c],"Methyl Coenzyme M",C3H7O3S2,-1,cpd02438,C03920,HMDB0000216,CHEBI:18357,6649,CSCCS(O)(=O)=O,0,E
cpdAGORA4715,cmp[e],"CMP",C9H12N3O8P,-2,cpd00046,C00055,HMDB0000095,CHEBI:17361,6131,,0,E
cpdAGORA4716,h2o2[e],"Hydrogen peroxide",H2O2,0,cpd00025,C00027,HMDB0003125,CHEBI:16240,784,,0,E
cpdAGORA4717,23boggnglyc1p[c],"2,3-Bis-O-(geranylgeranyl)glycerol 1-phosphate",C43H72O6P,-1,cpd02824,C04638,NaN,CHEBI:16266,NaN,,0,E
cpdAGORA4718,sn3oggnglyc1p[c],"sn-3-O-(Geranylgeranyl)glycerol 1-phosphate",C23H40O6P,-1,cpd02797,C04590,NaN,CHEBI:16206,NaN,,0,E
cpdAGORA4719,chtbs[e],"N,N-diacetylchitobiose",C16H28N2O11,0,cpd01157,C01674,HMDB0003556,CHEBI:28681,22833609,,0,E
cpdAGORA4720,datp[e],"dATP",C10H12N5O12P3,-4,cpd00115,C00131,HMDB0001532,CHEBI:16284,15993,,0,E
cpdAGORA4721,23dhba[c],"(2,3-Dihydroxybenzoyl)adenylate",C17H17N5O10P,-1,cpd02494,C04030,NaN,CHEBI:15572,440201,,0,E
cpdAGORA4722,idon_L[e],"L-Idonate",C6H11O7,-1,cpd00573,C00770,NaN,CHEBI:17796,193325,,0,E
cpdAGORA4723,idon_L[p],"L-Idonate",C6H11O7,-1,cpd00573,C00770,NaN,CHEBI:17796,193325,,0,E
cpdAGORA4724,1padglcnt[c],"1-Phospho-alpha-D-glucuronate",C6H9O10P,-2,cpd00880,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4725,2admasl3pg[c],"2-(alpha-D-Mannosyl)-3-phosphoglycerate",C9H15O12P,-2,cpd08355,C11516,NaN,CHEBI:16351,NaN,,0,E
cpdAGORA4726,3haphe[c],"3-Hydroxyaminophenol",C6H7NO2,0,cpd10301,C14602,NaN,NaN,NaN,,0,E
cpdAGORA4727,ahqn[c],"Aminohydroquinone",C6H7NO2,0,cpd10303,C14604,NaN,NaN,3017497,,0,E
cpdAGORA4728,cmpntm2amep[c],"CMP-N-trimethyl-2-aminoethylphosphonate",C14H25N4O10P2,-1,NaN,C05674,HMDB0060072,CHEBI:3281,440755,,0,E
cpdAGORA4729,dag_hs[c],"diglyceride",C3H6OFULLRCO2FULLR2CO2,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4730,manglyc[c],"2(alpha-D-Mannosyl)-D-glycerate",C9H15O9,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4731,ntm2amep[c],"N-Trimethyl-2-aminoethylphosphonate",C5H13NO3P,-1,NaN,C06459,HMDB0000216,CHEBI:18357,151927,,0,E
cpdAGORA4732,psdurdn[c],"Pseudouridine",C9H12N2O6,0,cpd01405,C02067,HMDB0000767,CHEBI:17802,15047,,0,E
cpdAGORA4733,srb_L[p],"L-Sorbose",C6H12O6,0,cpd00212,C00247,HMDB0001266,CHEBI:10295,441484,,0,E
cpdAGORA4734,t3hasp[c],"threo-3-Hydroxy-L-aspartate",C4H6NO5,-1,cpd08350,C11511,NaN,CHEBI:10696,NaN,,0,E
cpdAGORA4735,13ppd[p],"Propane-1,3-diol",C3H8O2,0,cpd01618,C02457,HMDB0000216,CHEBI:18357,5477,OCCCO,0,E
cpdAGORA4736,6hcheccoa[c],"6-Hydroxycyclohex-1-ene-1-carboxyl-CoA",C28H41N7O18P3S,-3,cpd04130,C06749,NaN,CHEBI:15505,NaN,,0,E
cpdAGORA4737,ch15dccoa[c],"Cyclohexa-1,5-dienecarbonyl-CoA",C28H39N7O17P3S,-3,cpd03763,C06322,HMDB0012207,CHEBI:15520,440978,,0,E
cpdAGORA4738,adprsl[c],"ADP-D-ribosyl-[dinitrogen reductase]",C22H33N10O15P2R2,-1,cpd11833,C01253,NaN,NaN,NaN,,0,E
cpdAGORA4739,dnr[c],"[Dinitrogen reductase]",C7H14N5O2R2,1,cpd12292,C03315,NaN,NaN,NaN,,0,E
cpdAGORA4740,gdpkldgals[c],"GDP-4-keto-6-L-deoxygalactose",C16H21N5O15P2,-2,cpd10527,C14830,HMDB0001391,CHEBI:169714,136948341,,0,E
cpdAGORA4741,3masp[c],"L-threo-3-Methylaspartate",C5H7NO4,-2,NaN,C03618,NaN,CHEBI:47980,440064,,0,E
cpdAGORA4742,mescon[c],"Mesaconate",C5H4O4,-2,NaN,C02226;C02214,HMDB0000634;HMDB0000620,CHEBI:17626,643798,,0,E
cpdAGORA4743,cinnm[e],"trans-Cinnamate",C9H7O2,-1,cpd00333,C00423,NaN,CHEBI:15669,NaN,,0,E
cpdAGORA4744,cinnm[p],"trans-Cinnamate",C9H7O2,-1,cpd00333,C00423,NaN,CHEBI:15669,NaN,,0,E
cpdAGORA4745,2hobtc[c],"2-Hydroxy-4-oxobutane-1,2,4-tricarboxylate",C7H5O8,-3,cpd02544,C04115,NaN,CHEBI:17250,130,,0,E
cpdAGORA4746,ppyr[c],"Parapyruvate",C6H6O6,-2,cpd02570,C06033,NaN,CHEBI:17801,NaN,,0,E
cpdAGORA4747,2mbut[c],"2-methylbutyrate",C5H9O2,-1,NaN,C18319,HMDB0002176,CHEBI:37070,8314,[O-]C(=O)C(CC)C	,0,E
cpdAGORA4748,2mbut[e],"2-methylbutyrate",C5H9O2,-1,NaN,C18319,HMDB0002176,CHEBI:37070,8314,[O-]C(=O)C(CC)C	,0,E
cpdAGORA4749,3dh46dchol[c],"3-dehydro-delta-4,6-Deoxycholate",C24H33O4,-1,NaN,NaN,NaN,NaN,,NaN,0,E
cpdAGORA4750,3dh46lchol[c],"3-dehydro-delta-4,6-Lithocholate",C24H33O3,-1,NaN,NaN,NaN,NaN,,NaN,0,E
cpdAGORA4751,3dh4dchol[c],"3-dehydro-delta-4-Deoxycholate",C24H35O4,-1,NaN,NaN,NaN,NaN,,NaN,0,E
cpdAGORA4752,3dh4lchol[c],"3-dehydro-delta-4-Lithocholate",C24H35O3,-1,NaN,NaN,NaN,NaN,,NaN,0,E
cpdAGORA4753,3dhadchol[c],"3-dehydro-Deoxycholate",C24H37O4,-1,NaN,NaN,NaN,NaN,,NaN,0,E
cpdAGORA4754,3dhalchol[c],"3-dehydro-Lithocholate",C24H37O3,-1,NaN,NaN,NaN,NaN,,NaN,0,E
cpdAGORA4755,3dhdchol[c],"3-dehydro-Deoxycholate",C24H37O4,-1,NaN,NaN,NaN,NaN,,NaN,0,E
cpdAGORA4756,3dhlchol[c],"3-dehydro-Lithocholate",C24H37O3,-1,NaN,NaN,NaN,NaN,,NaN,0,E
cpdAGORA4757,3snpyr[c],"3-Sulfinopyruvate",C3H2O5S,-2,cpd03284,C05527,HMDB0001405,CHEBI:1665,6398963,[H]C([H])(C(=O)C([O-])=O)S([O-])=O,0,E
cpdAGORA4758,5aptn[e],"5-Aminopentanoate",C5H11NO2,0,cpd00339,C00431,HMDB0003355,CHEBI:15887,138,NCCCCC(O)=O,0,E
cpdAGORA4759,HC02194[c],"Ursodiol",C24H39O4,-1,NaN,C07880,HMDB0000946,CHEBI:9907,31401,[H]O[C@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])(C1([H])[H])C([H])([H])[C@]([H])(O[H])C1([H])C3([H])C([H])([H])C([H])([H])C([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([O-])=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C21[H],0,E
cpdAGORA4760,HC02194[e],"Ursodiol",C24H39O4,-1,NaN,C07880,HMDB0000946,CHEBI:9907,31401,[H]O[C@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])(C1([H])[H])C([H])([H])[C@]([H])(O[H])C1([H])C3([H])C([H])([H])C([H])([H])C([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([O-])=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C21[H],0,E
cpdAGORA4761,adchac[c],"Allodeoxycholic acid",C24H39O4,-1,NaN,C17687,HMDB0000478,CHEBI:81276,53477694,O[C@@H]1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)[O-])C)C)C	,0,E
cpdAGORA4762,adchac[e],"Allodeoxycholic acid",C24H39O4,-1,NaN,C17687,HMDB0000478,CHEBI:81276,53477694,O[C@@H]1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)[O-])C)C)C	,0,E
cpdAGORA4763,alchac[c],"Allolithocholic acid",C24H39O3,-1,NaN,NaN,HMDB0000381,NaN,53477689,O[C@@H]1CC[C@]2(C(C1)CCC1C2CC[C@]2(C1CCC2[C@H](CCC(=O)[O-])C)C)C	,0,E
cpdAGORA4764,alchac[e],"Allolithocholic acid",C24H39O3,-1,NaN,NaN,HMDB0000381,NaN,53477689,O[C@@H]1CC[C@]2(C(C1)CCC1C2CC[C@]2(C1CCC2[C@H](CCC(=O)[O-])C)C)C	,0,E
cpdAGORA4765,ind3ppa[c],"Indole-3-propionate",C11H10NO2,-1,NaN,NaN,HMDB0002302,CHEBI:43580,3744,OC(=O)CCc1c[nH]c2c1cccc2	,0,E
cpdAGORA4766,ind3ppa[e],"Indole-3-propionate",C11H10NO2,-1,NaN,NaN,HMDB0002302,CHEBI:43580,3744,OC(=O)CCc1c[nH]c2c1cccc2	,0,E
cpdAGORA4767,plac[c],"Phenyllactate",C9H9O3,-1,cpd03331,C05607,HMDB0000779;HMDB0000563,CHEBI:8100,3848,OC(C(=O)O)Cc1ccccc1	,0,E
cpdAGORA4768,2hdhdzn[c],"2-Hydroxydihydrodaidzein",C15H12O5,0,cpd02238,C03567,HMDB0033928,CHEBI:16035,440047,,0,E
cpdAGORA4769,2hdzn[c],"2-Hydroxydaidzein",C15H10O5,0,cpd01638,C02495,HMDB0029372,CHEBI:27479,5280520,,0,E
cpdAGORA4770,3mthpb[c],"3-Methyl-1-(2,4,6-trihydroxyphenyl)butan-1-one",C11H14O4,0,cpd04553,C07350,NaN,CHEBI:15951,NaN,,0,E
cpdAGORA4771,blstcdns[c],"Blasticidin S",C17H27N8O5,1,cpd01375,C02010,HMDB0030452,CHEBI:15353,258,,0,E
cpdAGORA4772,dahblstcdns[c],"Deaminohydroxyblasticidin S",C17H26N7O6,1,cpd02408,C03860,NaN,CHEBI:16251,NaN,,0,E
cpdAGORA4773,M00058[c],"Apo-[methylmalonyl-CoA-carboxyltransferase]",C7H13N3O2R2,0,cpd12601,C04736,NaN,NaN,NaN,,0,E
cpdAGORA4774,dpmipkp[c],"Diphospho-myo-inositol pentakisphosphate",C6H12O27P7,-7,cpd08050,C11174,HMDB0006229,CHEBI:62919,NaN,,0,E
cpdAGORA4775,man6pglyc[c],"2(alpha-D-Mannosyl-6-phosphate)-D-glycerate",C9H14O12P,-3,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4776,mmcoapyrct[c],"[Methylmalonyl-CoA:pyruvate carboxytransferase]",C17H27N5O4R2S,0,cpd12591,C04682,NaN,NaN,NaN,,0,E
cpdAGORA4777,ppmi12346p[c],"5-Diphosphoinositol pentakisphosphate",C6H6O27P7,-13,NaN,C11526,HMDB0006229,CHEBI:30164,NaN,,0,E
cpdAGORA4778,acetone[e],"acetone",C3H6O,0,cpd00178,C00207,HMDB0001659,CHEBI:15347,180,,0,E
cpdAGORA4779,12acndl[c],"1,2-Anthracenediol",C14H10O2,0,cpd14923,C16204,NaN,CHEBI:80376,NaN,,0,E
cpdAGORA4780,12dhnp12d[c],"cis-1,2-Dihydronaphthalene-1,2-diol",C10H10O2,0,cpd02646,C04314,HMDB0060335,CHEBI:28516,362,,0,E
cpdAGORA4781,2ppoh[c],"Isopropanol",C3H8O,0,cpd01269,C01845,HMDB0000863,CHEBI:17824,3776,,0,E
cpdAGORA4782,2ppoh[e],"Isopropanol",C3H8O,0,cpd01269,C01845,HMDB0000863,CHEBI:17824,3776,,0,E
cpdAGORA4783,M02557[c],"Naphthalene-1,2-Diol",C10H8O2,0,NaN,C03012,HMDB0060497,CHEBI:17435,11318,,0,E
cpdAGORA4784,cdhdhhmnp[c],"cis-1,2-Dihydroxy-1,2-dihydro-7-hydroxymethylnaphthalene",C11H12O3,0,cpd09807,C14104,NaN,NaN,NaN,,0,E
cpdAGORA4785,cisacndl[c],"cis-1,2-Anthracenediol",C14H12O2,0,cpd14922,C16203,NaN,CHEBI:80375,NaN,,0,E
cpdAGORA4786,dh8mnp[c],"1,2-Dihydroxy-8-methylnaphthalene",C11H10O2,0,cpd09787,C14084,NaN,CHEBI:38136,NaN,,0,E
cpdAGORA4787,dhdhmnp[c],"cis-1,2-Dihydroxy-1,2-dihydro-8-methylnaphthalene",C11H12O2,0,cpd09786,C14083,NaN,NaN,NaN,,0,E
cpdAGORA4788,dhhmnp[c],"1,2-Dihydroxy-7-hydroxymethylnaphthalene",C11H10O3,0,cpd09808,C14105,NaN,NaN,NaN,,0,E
cpdAGORA4789,17oajmln[c],"17-O-Acetylajmaline",C22H29N2O3,1,cpd14709,C15985,NaN,NaN,NaN,,0,E
cpdAGORA4790,5hxthtxn[c],"5-Hydroxyxanthotoxin",C12H8O5,0,cpd01893,C02951,HMDB36157,CHEBI:2082,10337297,,0,E
cpdAGORA4791,ajmln[c],"Ajmaline",C20H27N2O2,1,cpd03951,C06542,HMDB15495,CHEBI:28462,441080,,0,E
cpdAGORA4792,asdn6og[c],"Aureusidin 6-O-glucoside",C21H20O11,0,cpd15115,C16409,NaN,CHEBI:66905,NaN,,0,E
cpdAGORA4793,asdn[c],"Aureusidin",C15H10O6,0,cpd05483,C08576,NaN,CHEBI:18149,5281220,,0,E
cpdAGORA4794,bergptl[c],"Bergaptol",C11H6O4,0,cpd00564,C00758,HMDB13679,CHEBI:17377,5280371,,0,E
cpdAGORA4795,bergptn[c],"Bergapten",C12H8O4,0,cpd01097,C01557,HMDB0030637,CHEBI:18293,2355,,0,E
cpdAGORA4796,bttn6og[c],"Bracteatin 6-O-glucoside",C21H20O12,0,cpd15116,C16410,NaN,CHEBI:66907,NaN,,0,E
cpdAGORA4797,bttn[c],"Bracteatin",C15H10O7,0,cpd05484,C08577,NaN,CHEBI:3163,441650,,0,E
cpdAGORA4798,dmxsprln[c],"5,8-Dimethoxypsoralen",C13H10O5,0,cpd01463,C02162,NaN,NaN,68079,,0,E
cpdAGORA4799,edtlcn[c],"Eriodictyol chalcone",C15H12O6,0,cpd11204,C15525,NaN,CHEBI:10836,NaN,,0,E
cpdAGORA4800,ilprpl[c],"Isosalipurpol",C15H12O5,0,cpd03969,C06561,HMDB0029631,CHEBI:15413,5280960,,0,E
cpdAGORA4801,nrjmln[c],"Norajmaline",C19H25N2O2,1,cpd08614,C11810,NaN,CHEBI:7621,NaN,,0,E
cpdAGORA4802,phc4og[c],"2,3,4,4,6-Peptahydroxychalcone 4-O-glucoside",C21H22O11,0,cpd15114,C16408,NaN,CHEBI:66904,NaN,,0,E
cpdAGORA4803,thcn4og[c],"2,4,4,6-Tetrahydroxychalcone 4-O-glucoside",C21H22O10,0,cpd15113,C16407,NaN,CHEBI:66906,23724744,,0,E
cpdAGORA4804,udpagal46bs[c],"UDP-N-acetyl-D-galactosamine 4,6-bissulfate",C17H23N3O23P2S2,-4,cpd02796,C04589,NaN,CHEBI:132803,23724477,,0,E
cpdAGORA4805,udpagal4s[c],"UDP-N-acetyl-D-galactosamine 4-sulfate",C17H24N3O20P2S,-3,cpd02702,C04426,HMDB00934,CHEBI:132804,22833553,,0,E
cpdAGORA4806,2mboh[c],"2-Methylbenzyl alcohol",C8H10O,0,cpd04451,C07213,HMDB41472,CHEBI:180406,6994,,0,E
cpdAGORA4807,3mboh[c],"3-Methylbenzyl alcohol",C8H10O,0,cpd04454,C07216,HMDB41473,CHEBI:180405,87083,,0,E
cpdAGORA4808,4mboh[c],"4-Methylbenzyl alcohol",C8H10O,0,cpd04137,C06757,HMDB0041609,CHEBI:1895,11505,,0,E
cpdAGORA4809,phetha[c],"Phenylethyl alcohol",C8H10O,0,cpd03481,C05853,HMDB0033944,CHEBI:49000,6054,,0,E
cpdAGORA4810,tyrsl[c],"Tyrosol",C8H10O2,0,cpd03597,C06044,HMDB0004284,CHEBI:1879,10393,,0,E
cpdAGORA4811,udparabns[c],"UDP-L-arabinose",C14H20N2O16P2,-2,cpd00691,C00935,NaN,CHEBI:17983,9988606,,0,E
cpdAGORA4812,3hisovalcoa[c],"3-Hydroxyisovaleryl-CoA",C26H40N7O18P3S,-4,NaN,C05998,HMDB0006870,CHEBI:28291,11953876,,0,E
cpdAGORA4813,apcdvrn[c],"Aminopropylcadaverine",C8H24N3,3,cpd16379,C16565,HMDB0012189,CHEBI:64860,65523,,0,E
cpdAGORA4814,bnzlsucc[c],"Benzylsuccinate",C11H10O4,-2,cpd06708,C09816,HMDB12127,CHEBI:1220624,446168,,0,E
cpdAGORA4815,ind3ac[e],"indole-3-acetate",C10H8NO2,-1,cpd00703,C00954,HMDB0000197,CHEBI:16411,18356439,,0,E
cpdAGORA4816,sprm[c],"spermine(4+)",C10H30N4,4,cpd00558,C00750,HMDB0001256,CHEBI:15746,1103,,0,E
cpdAGORA4817,4hphacp[c],"Hydroxyphehylacetyl phosphate",C8H7O6P,-2,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4818,cinnmcoa[c],"Trans-Cinnamyl-CoA",C30H38N7O17P3S,-4,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA4819,icprencoa[c],"Isocaprenoyl-CoA",C27H40N7O17P3S,-4,NaN,C21090,NaN,NaN,NaN,,0,E
