mets,metNames,metID,metFormulas,metCharges,metKEGGID,metHMDBID,metChEBIID,metPubChemID,metInChIString,metSmiles,metAliases,metSource,b,csense
"Cyanidin 3-O-glucoside","Cyanidin 3-O-glucoside",cpd05511,C21H20O11,0,,,,,"",[O-]c1cc(O)cc2[o+]c(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc12,"Name: Chrysanthemin; Cyanidin 3-O-beta-D-glucoside; Cyanidin 3-O-glucoside; cyanidin 3-O-beta-D-glucopyranoside; cyanidin-3-O-beta-D-glucoside; cyanidin-3-O-glucoside; kuromanin|AraCyc: CPD1F-766|BrachyCyc: CPD1F-766|CornCyc: CPD1F-766|KEGG: C08604|MetaCyc: CPD-20482; CPD1F-766",Primary Database,0,E
"Cyanidin 3-O-rutinoside","Cyanidin 3-O-rutinoside",cpd05527,C27H30O15,0,,,,,"",C[C@@H]1OC(OC[C@H]2OC(Oc3cc4c([O-])cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,"Name: CYANIDIN-3-O-D-RHAMNOSYL-(1,6)-D-GLUCOSIDE; Cyanidin 3-O-rhamnosylglucoside; Cyanidin 3-O-rutinoside; cyanidin 3-O-rhamnosylglucoside; cyanidin-3-O-alpha-L-rhamnosyl-(1->6)-beta-D-glucoside; cyanidin-3-O-rutinoside|KEGG: C08620|MetaCyc: CPD-15001; CYANIDIN-3-O-RHAMNOSYLGLUCOSIDE",Primary Database,0,E
"Cyanin","Cyanin",cpd05546,C27H30O16,0,,,,,"",[O-]c1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(-c3ccc(O)c(O)c3)[o+]c2c1,"Name: Cyanidin 3,5-O-diglucoside; Cyanidin 3,5-di-O-beta-D-glucoside; Cyanidin 3,5-di-O-glucoside; Cyanin|KEGG: C08639",Primary Database,0,E
"Cyanidin 3-O-galactoside","Cyanidin 3-O-galactoside",cpd05553,C21H20O11,0,,,,,"",[O-]c1cc(O)cc2[o+]c(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)cc12,"Name: Cyanidin 3-O-beta-D-galactoside; Cyanidin 3-O-galactoside; cyanidin 3-O-beta-D-galactose; cyanidin-3-O-beta-D-galactoside|KEGG: C08647|MetaCyc: CPD-14998",Primary Database,0,E
"Isoliquiritigenin","Isoliquiritigenin",cpd05556,C15H12O4,0,,,,,"",O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,"Name: 42'4'-trihydroxychalcone; 6'-deoxychalcone; Isoliquiritigenin; isoliquiritigenin|AraCyc: CPD-3041|BrachyCyc: CPD-3041|ChlamyCyc: CPD-3041|KEGG: C08650|MetaCyc: CPD-3041",Primary Database,0,E
"Peonidin","Peonidin",cpd05631,C16H12ClO6,-1,,,,,"",COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[O-])ccc1O.[Cl-],"Name: 3,5,7-Trihydroxy-2-(4-hydroxy-3-methoxyphenyl)-1-benzopyrylium chloride; Peonidin; peonidin|KEGG: C08726|PlantCyc: CPD-10500",Primary Database,0,E
"Brassicasterol","Brassicasterol",cpd05718,C28H46O,0,,,,,"",CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,"Name: Brassicasterol; brassicasterol|AraCyc: CPD-4161|BrachyCyc: CPD-4161|ChlamyCyc: CPD-4161|KEGG: C08813|MetaCyc: CPD-4161",Primary Database,0,E
"Prunin","Prunin",cpd05995,C21H22O10,0,,,,,"",O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21,"Name: Naringenin 7-O-beta-D-glucoside; Prunin; naringenin 7-O-beta-D-glucoside; prunin|CornCyc: NARINGENIN-7-O-BETA-D-GLUCOSIDE|KEGG: C09099|MetaCyc: NARINGENIN-7-O-BETA-D-GLUCOSIDE|PlantCyc: NARINGENIN-7-O-BETA-D-GLUCOSIDE|PoplarCyc: NARINGENIN-7-O-BETA-D-GLUCOSIDE",Primary Database,0,E
"Genistin","Genistin",cpd06022,C21H20O10,0,,,,,"",O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,"Name: Genistein 7-O-beta-D-glucoside; Genistin|KEGG: C09126",Primary Database,0,E
"Esculetin","Esculetin",cpd06158,C9H6O4,0,,,,,"",O=c1ccc2cc(O)c(O)cc2o1,"Name: 6, 7-dihydroxycoumarin; 6,7-Dihydroxy-2-chromenone; 6,7-dihydroxy-1-benzopyran-2-one; 6,7-dihydroxy-2-chromenone; 6,7-dihydroxycoumarin; Aesculetin; Cichorigenin; Esculetin; cichorigenin; esculetin|AraCyc: CPD-8097|BrachyCyc: CPD-8097|KEGG: C09263|MaizeCyc: CPD-8097|MetaCyc: CPD-8097",Primary Database,0,E
"Esculin","Esculin",cpd06159,C15H16O9,0,,,,,"",O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1,"Name: 7-hydroxy-6-cumarinyl-glucosid; Esculin; Esculoside; aesculin; esculetin glukosid; esculin|AraCyc: CPD-11682|KEGG: C09264|MetaCyc: CPD-11682; CPD-14461",Primary Database,0,E
"(-)-Epicatechin","(-)-Epicatechin",cpd06619,C15H14O6,0,,,,,"",Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,"Name: (-)-Epicatechin; (-)-epicatechin; 2,3-cis-epicatechin; epicatechin|AraCyc: CPD-7630|BrachyCyc: CPD-7630|KEGG: C09727|MaizeCyc: CPD-7630|MetaCyc: CPD-7630",Primary Database,0,E
"Epigallocatechin 3-gallate","Epigallocatechin 3-gallate",cpd06623,C22H18O11,0,,,,,"",O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,"Name: (-)-epigallocatechin 3-gallate; (-)-epigallocatechin gallate; (-)-epigallocatechin-3-O-gallate; Epigallocatechin 3-gallate; [(2R,3R)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromen-3-yl] 3,4,5-trihydroxybenzoate; epigallocatechin3gallate|KEGG: C09731|MetaCyc: CPD-15291",Primary Database,0,E
"Ciratin","Ciratin",cpd06647,C28H34O15,0,,,,,"",COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,"Name: Ciratin; Hesperetin 7-O-rutinoside; Hesperidin; Mabioside; Nicotiflorin; Rutin; Rutinose; Rutinoside; hesperetin 7-(6-O-alpha-L-rhamnopyranosyl)-beta-D-glucopyranoside; hesperidin|CornCyc: CPD-7075|KEGG: C09755; G00283|MetaCyc: CPD-7075|PlantCyc: CPD-7075|PoplarCyc: CPD-7075",Primary Database,0,E
"Naringin","Naringin",cpd06681,C27H32O14,0,,,,,"",C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,"Name: Anatolioside; Brownioside; Foliumin; Ginsenoside; Naringenin 7-O-[alpha-L-rhamnosyl-(1->2)-beta-D-glucoside]; Naringenin 7-O-[beta-L-rhamnosyl-(1->2)-beta-D-glucoside]; Naringenin 7-O-neohesperidoside; Naringin; Phlomisoside; naringenin 7-O-(alpha-L-rhamnosyl-(1,2)-beta-D-glucoside); naringenin 7-O-(beta-L-rhamnosyl-(1,2)-beta-D-glucoside); naringin|CornCyc: NARINGIN|KEGG: C09789; G00262|MetaCyc: NARINGIN|PlantCyc: NARINGIN|PoplarCyc: NARINGIN",Primary Database,0,E
"Narirutin","Narirutin",cpd06685,C27H32O14,0,,,,,"",C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,"Name: Naringenin 7-O-rutinoside; Narirutin; naringenin-7-O-rutinoside; narirutin|KEGG: C09793|MetaCyc: CPD-7059|PlantCyc: CPD-7059|PoplarCyc: CPD-7059",Primary Database,0,E
"Neohesperidin","Neohesperidin",cpd06698,C28H34O15,0,,,,,"",COc1ccc(C2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)C4O[C@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3O2)cc1O,"Name: Hesperetin 7-O-neohesperidoside; Neohesperidin; neohesperidin|KEGG: C09806|MetaCyc: CPD-7074|PlantCyc: CPD-7074|PoplarCyc: CPD-7074",Primary Database,0,E
"Pinocembrin","Pinocembrin",cpd06719,C15H12O4,0,,,,,"",O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21,"Name: (2S)-pinocembrin; 5,7-Dihydroxyflavanone; Pinocembrin|AraCyc: CPD-6991|BrachyCyc: CPD-6991|ChlamyCyc: CPD-6991|KEGG: C09827|MetaCyc: CPD-6991",Primary Database,0,E
"Sakuranetin","Sakuranetin",cpd06725,C16H14O5,0,,,,,"",COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,"Name: (2S)--5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-2,3-dihydrochromen-4-one; (2S)-4',5-dihydroxy-7-methoxyflavanone; (2S)-5,4'-dihydroxy-7-methoxyflavan-4-one; (2S)-Sakuranetin; (2S)-sakuranetin; Naringenin 7-methyl ether; Sakuranetin|KEGG: C09833|MetaCyc: CPD-7079|PlantCyc: CPD-7079",Primary Database,0,E
"Baicalein","Baicalein",cpd06913,C15H9O5,-1,,,,,"",O=c1cc(-c2ccccc2)oc2cc([O-])c(O)c(O)c12,"Name: 5,6,7-Trihydroxyflavone; 5,6,7-trihydroxyflavone; Baicalein; baicalein|KEGG: C10023|MetaCyc: CPD-12724|PlantCyc: CPD-12724",Primary Database,0,E
"Chrysin","Chrysin",cpd06918,C15H9O4,-1,,,,,"",O=c1cc(-c2ccccc2)oc2cc([O-])cc(O)c12,"Name: 5,7-Dihydroxyflavone; 5,7-dihydroxyflavone; Chrysin; chrysin|KEGG: C10028|MetaCyc: CPD-8184|PlantCyc: CPD-8184",Primary Database,0,E
"Cirsilineol","Cirsilineol",cpd06922,C18H16O7,0,,,,,"",COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)ccc1O,"Name: 5,4'-dihydroxy-6,7,3'-trimethoxyflavone; 5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-6,7-dimethoxy-4H-chromen-4-one; Cirsilineol; anisomelin; cirsilineol; eupatrin; fastigenin|KEGG: C10032|MetaCyc: CPD-15483",Primary Database,0,E
"Galangin","Galangin",cpd06934,C15H9O5,-1,,,,,"",O=c1c(O)c(-c2ccccc2)oc2cc([O-])cc(O)c12,"Name: 3,5,7-Trihydroxyflavone; 3,5,7-trihydroxy-2-phenyl-4H-benzopyran-4-one; 3,5,7-trihydroxyflavone; 4H-1-benzopyran-4-one, 3,5,7-trihydroxy-2-phenyl-; Galangin; galangin; norizalpinin|AraGEM: S_Galangin_c|KEGG: C10044|MetaCyc: CPD-13502|iRS1563: M_C10044_c|iRS1597: C10044_c",Primary Database,0,E
"Hyperin","Hyperin",cpd06963,C21H19O12,-1,,,,,"",O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc([O-])cc(O)c12,"Name: Hyperin; Quercetin 3-galactoside; hyperasid; hyperosid; hyperoside; quercetin 3-galactoside; quercetin-3-O-galactoside|KEGG: C10073|MetaCyc: CPD-13509",Primary Database,0,E
"Isorhamnetin","Isorhamnetin",cpd06974,C16H11O7,-1,,,,,"",COc1cc(-c2oc3cc([O-])cc(O)c3c(=O)c2O)ccc1O,"Name: 3'-methoxyquercetin; 3-Methylquercetin; 3-methylquercetin; Isorhamnetin; Quercetin 3'-methyl ether; isorhamnetin|AraCyc: CPD-8004|BrachyCyc: CPD-8004|KEGG: C10084|MaizeCyc: CPD-8004|MetaCyc: CPD-8004",Primary Database,0,E
"Kaempferide","Kaempferide",cpd06987,C16H11O6,-1,,,,,"",COc1ccc(-c2oc3cc([O-])cc(O)c3c(=O)c2O)cc1,"Name: Kaempferide; Kaempferol 4'-methyl ether; Kempferide; kaempferide|KEGG: C10098|MetaCyc: CPD-7252",Primary Database,0,E
"Myricetin","Myricetin",cpd06996,C15H9O8,-1,,,,,"",O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc([O-])cc(O)c12,"Name: 3,5,7,3',4',5'-Hexahydroxyflavone; Myricetin; cannabiscetin; myricetin; myricetol; myricitin|AraCyc: MYRICETIN|BrachyCyc: MYRICETIN|CornCyc: MYRICETIN|KEGG: C10107|MetaCyc: MYRICETIN",Primary Database,0,E
"Orientin","Orientin",cpd07003,C21H19O11,-1,,,,,"",O=c1cc(-c2ccc(O)c(O)c2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c([O-])cc(O)c12,"Name: 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one; 6C-hexosyl luteolin; 8C-hexosyl luteolin; Luteolin 8-C-glucoside; Orientin; homoorientin; isoorientin; luteolin 6-C-glucoside; luteolin 8-C-glucoside; lutexin; orientin|CornCyc: ISOORIENTIN|KEGG: C10114|MetaCyc: CPD-15083; ISOORIENTIN|PlantCyc: ISOORIENTIN",Primary Database,0,E
"Rhamnetin","Rhamnetin",cpd07065,C16H12O7,0,,,,,"",COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,"Name: 7-O-methylquercetin; 7-methoxyquercetin; 7-methylquercetin; Quercetin 7-methyl ether; Rhamnetin; beta-rhamnocitrin; quercetin 7-methyl ether; rhamnetin|KEGG: C10176|MetaCyc: CPD-13511",Primary Database,0,E
"Scutellarein","Scutellarein",cpd07073,C15H9O6,-1,,,,,"",O=c1cc(-c2ccc(O)cc2)oc2cc([O-])c(O)c(O)c12,"Name: 4',5,6,7-tetrahydroxyflavone; 5,6,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one; 6-Hydroxyapigenin; Isocarthamidin; Scutellarein; scutellarein|KEGG: C10184|MetaCyc: CPD-12726",Primary Database,0,E
"Vicenin-2","Vicenin-2",cpd07084,C27H29O15,-1,,,,,"",O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c([O-])c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,"Name: 5,7,4'-Trihydroxyflavone-6,8-di-C-glucoside; 5,7,4'-trihydroxyflavone-6,8-di-C-glucoside; 6,8-di-C-glucosyl-4',5,7-trihydroxyflavone; 6,8-di-C-glucosyl-apigenin; Apigenin-6,8-di-C-glycoside; Vicenin-2; isovitexin 8-C-beta-glucoside; vicenin-2|KEGG: C10195|MetaCyc: CPD-20014",Primary Database,0,E
"Daidzein","Daidzein",cpd07097,C15H9O4,-1,,,,,"",O=c1c(-c2ccc(O)cc2)coc2cc([O-])ccc12,"Name: 7,4'-dihydroxyisoflavone; Daidzein; daidzein|AraCyc: DAIDZEIN|BrachyCyc: DAIDZEIN|CornCyc: DAIDZEIN|KEGG: C10208|MetaCyc: DAIDZEIN",Primary Database,0,E
"Daidzin","Daidzin",cpd07105,C21H20O9,0,,,,,"",O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,"Name: Daidzein 7-O-glucoside; Daidzin; daidzein 7-O-beta-D-glucoside; daidzin|AraCyc: CPD-3424|CornCyc: CPD-3424|KEGG: C10216|MetaCyc: CPD-3424|PlantCyc: CPD-3424",Primary Database,0,E
"Curcumin","Curcumin",cpd07329,C21H20O6,0,,,,,"",COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,"Name: Curcumin; Kacha haldi; curcumin; diferuloylmethane|AraCyc: CPD-6602|CornCyc: CPD-6602|EcoCyc: CPD-6602|KEGG: C10443|MetaCyc: CPD-6602",Primary Database,0,E
"CPDIM-6116","Dihydrocaffeic acid",cpd07333,C9H9O4,-1,,,,,"",O=C([O-])CCc1ccc(O)c(O)c1,"Name: 3,4-Dihydroxyphenylpropanoate; 3,4-Dihydroxyphenylpropionic acid; 3,4-dihydroxyphenylpropanoate; 3,4-dihydroxyphenylpropionate; Dihydrocaffeic acid; hydrocaffeate; hydrocaffeic acid|KEGG: C10447|MetaCyc: CPD-17463|iAbaylyiv4: CPDIM-6116",Primary Database,0,E
"(-)-Arctigenin","(-)-Arctigenin",cpd07431,C21H24O6,0,,,,,"",COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O,"Name: (-)-Arctigenin; (-)-arctigenin; Arctigenin; arctigenin|KEGG: C10545|MetaCyc: CPD-17600",Primary Database,0,E
"Lariciresinol","Lariciresinol",cpd07532,C20H24O6,0,,,,,"",COc1cc(C[C@@H]2CO[C@@H](c3ccc(O)c(OC)c3)[C@@H]2CO)ccc1O,"Name: (+)-Lariciresinol; (-)-Lariciresinol; (-)-lariciresinol; Lariciresinol|AraCyc: CPD-8908|CornCyc: CPD-8908|KEGG: C10646; C20454|MetaCyc: CPD-8908|PlantCyc: CPD-8908",Primary Database,0,E
"Matairesinol","Matairesinol",cpd07568,C20H22O6,0,,,,,"",COc1cc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O)c(OC)c2)ccc1O,"Name: (-)-Matairesinol; (-)-matairesinol; (3R,4R)-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-one; Matairesinol|AraCyc: CPD-8912|CornCyc: CPD-8912|KEGG: C10682|MetaCyc: CPD-8912|PlantCyc: CPD-8912",Primary Database,0,E
"Ellagic acid","Ellagic acid",cpd07674,C14H4O8,-2,,,,,"",O=c1oc2c(O)c([O-])cc3c(=O)oc4c(O)c([O-])cc1c4c23,"Name: Ellagic acid; ellagate; ellagic acid|KEGG: C10788|MetaCyc: CPD-17769",Primary Database,0,E
"Syringic acid","Syringic acid",cpd07719,C9H9O5,-1,,,,,"",COc1cc(C(=O)[O-])cc(OC)c1O,"Name: 4-Hydroxy-3,5-dimethoxybenzoate; 4-hydroxy-3,5-dimethoxy-Benzoic acid; Gallic acid 3,5-dimethyl ether; Syringate; Syringic acid; syringate; syringic acid|KEGG: C10833|MetaCyc: CPD-8486",Primary Database,0,E
"Pinoresinol","Pinoresinol",cpd07758,C20H22O6,0,,,,,"",COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc(O)c(OC)c2)ccc1O,"Name: (-)-Pinoresinol; (-)-pinoresinol; Pinoresinol|AraCyc: CPD-8906|CornCyc: CPD-8906|KEGG: C10872; C20455|MetaCyc: CPD-8906|PlantCyc: CPD-8906",Primary Database,0,E
"HMF","HMF",cpd07983,C6H6O3,0,,,,,"",O=Cc1ccc(CO)o1,"Name: 5-(hydroxymethyl)-2-furaldehyde; 5-Hydroxymethyl-2-furaldehyde; 5-Hydroxymethylfurfural; 5-hydroxymethylfurfural; HMF|KEGG: C11101|MetaCyc: CPD-11572",Primary Database,0,E
"Cyanidin 3-O-(6-O-p-coumaroyl)glucoside","Cyanidin 3-O-(6-O-p-coumaroyl)glucoside",cpd08878,C30H26O13,0,,,,,"",O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc3c([O-])cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,"Name: Cyanidin 3-O-(6-O-p-coumaroyl)glucoside; cyanidin 3-O-[6""-O-(p-coumaroyl)] glucoside; cyanidin 3-O-beta-D-p-coumaroylglucoside|KEGG: C12095|MetaCyc: CPD-16541",Primary Database,0,E
"(+)-Gallocatechin","(+)-Gallocatechin",cpd08909,C15H14O7,0,,,,,"",Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2,"Name: (+)-Gallocatechin; (+)-gallocatechin; (+)-gallocatechol; Gallocatechol; gallocatechin; gallocatechol|AraCyc: CPD-10358|BrachyCyc: CPD-10358|KEGG: C12127|MaizeCyc: CPD-10358|MetaCyc: CPD-10358",Primary Database,0,E
"(-)-Epigallocatechin","(-)-Epigallocatechin",cpd08918,C15H14O7,0,,,,,"",Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,"Name: (-)-Epigallocatechin; (-)-epigallocatechin; 2,3-cis-epigallocatechin; Epigallocatechol; epigallocatechin|AraCyc: CPD-10411|BrachyCyc: CPD-10411|KEGG: C12136|MaizeCyc: CPD-10411|MetaCyc: CPD-10411",Primary Database,0,E
"Pelargonidin 3-glucoside","Pelargonidin 3-glucoside",cpd08919,C21H20O10,0,,,,,"",[O-]c1cc(O)cc2[o+]c(-c3ccc(O)cc3)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc12,"Name: 3-(beta-D-glucopyranosyloxy)-55,7-dihydroxy-2-(4-hydroxyphenyl)-1-benzopyrylium chloride; Pelargonidin 3-O-beta-D-glucoside; Pelargonidin 3-O-glucoside; Pelargonidin 3-glucoside; callistephin; pelargonidin-3-O-beta-D-glucoside|AraCyc: PELARGONIDIN-3-GLUCOSIDE-CMPD|BrachyCyc: PELARGONIDIN-3-GLUCOSIDE-CMPD|CornCyc: PELARGONIDIN-3-GLUCOSIDE-CMPD|KEGG: C12137|MetaCyc: PELARGONIDIN-3-GLUCOSIDE-CMPD",Primary Database,0,E
"Mirtillin","Mirtillin",cpd08920,C21H20O12,0,,,,,"",[O-]c1cc(O)cc2[o+]c(-c3cc(O)c(O)c(O)c3)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc12,"Name: Delphinidin 3-O-beta-D-glucoside; Delphinidin 3-O-glucoside; Delphinidin 3-glucoside; Mirtillin; delfinidin-3-O-glucoside; delphinidin-3-O-beta-D-glucoside|AraCyc: CPD-7117|BrachyCyc: CPD-7117|CornCyc: CPD-7117|KEGG: C12138|MetaCyc: CPD-7117",Primary Database,0,E
"Petunidin 3-glucoside","Petunidin 3-glucoside",cpd08921,C22H22O12,0,,,,,"",COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c1O,"Name: Petunidin 3-O-glucoside; Petunidin 3-glucoside|KEGG: C12139",Primary Database,0,E
"Enin","Enin",cpd08922,C23H24O12,0,,,,,"",COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O,"Name: Enin; Malvidin 3-O-glucoside; Malvidin-3-glucoside; malvidin 3-O-beta-D-glucoside|KEGG: C12140|MetaCyc: CPD-15196",Primary Database,0,E
"Peonidin-3-glucoside","Peonidin-3-glucoside",cpd08923,C22H22O11,0,,,,,"",COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,"Name: Peonidin 3-O-glucoside; Peonidin-3-glucoside; peonidin 3-O-glucoside; peonidin 3-glucoside; peonidin-3-O-beta-D-glucoside|KEGG: C12141|MetaCyc: CPD-19094|PlantCyc: CPD-10501",Primary Database,0,E
"Kaempferol 3-O-glucoside","Kaempferol 3-O-glucoside",cpd09028,C21H19O11,-1,,,,,"",O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc([O-])cc(O)c12,"Name: Astragalin; Kaempferol 3-O-beta-D-glucoside; Kaempferol 3-O-glucoside; astragalin; kaempferol 3-O-beta-D-glucoside; kaempferol-3-O-D-glucoside; kaempferol-3-glucoside|AraCyc: CPD1F-453|BrachyCyc: CPD1F-453|CornCyc: CPD1F-453|KEGG: C12249|MetaCyc: CPD1F-453",Primary Database,0,E
"Trifolin","Trifolin",cpd09257,C21H19O11,-1,,,,,"",O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc([O-])cc(O)c12,"Name: Kaempferol 3-O-beta-D-galactoside; Kaempferol-3-O-galactoside; Trifolin; kaempferol 3-O-beta-D-galactoside; trifolin|KEGG: C12626|MetaCyc: CPD-7260|PoplarCyc: CPD-7260|SoyCyc: CPD-7260",Primary Database,0,E
"Rhoifolin","Rhoifolin",cpd09258,C27H30O14,0,,,,,"",C[C@@H]1O[C@@H](O[C@H]2C(Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,"Name: 5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-7-yl 2-O-(-L-rhamnopyranosyl)-beta-D-glucopyranoside; 7-((2-O-(6-Deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranosyl)oxy)-5-hydroxy-2-(4-hydroxyphenyl)-4H-benzopyran-4-one; Apigenin 7-O-neohesperidoside; Rhoifolin; Rhoifoloside; apigenin 7-O-neohesperidoside; rhoifolin; rhoifoloside|AraCyc: APIGENIN-7-O-NEOHESPERIDOSIDE|CornCyc: APIGENIN-7-O-NEOHESPERIDOSIDE|KEGG: C12627|MetaCyc: APIGENIN-7-O-NEOHESPERIDOSIDE|PlantCyc: APIGENIN-7-O-NEOHESPERIDOSIDE",Primary Database,0,E
"Luteolin 7-O-beta-D-diglucuronide","Luteolin 7-O-beta-D-diglucuronide",cpd09263,C27H24O18,-2,,,,,"",O=C([O-])[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,"Name: Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]; Luteolin 7-O-beta-D-diglucuronide; luteolin 7-O-[beta-D-glucosyluronate-(1->2)-beta-D-glucuronide]; luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]; luteolin 7-O-beta-D-diglucuronide|AraCyc: LUTEOLIN-7-O-BETA-D-DIGLUCURONIDE|CornCyc: LUTEOLIN-7-O-BETA-D-DIGLUCURONIDE|KEGG: C12632|MetaCyc: LUTEOLIN-7-O-BETA-D-DIGLUCURONIDE|PlantCyc: LUTEOLIN-7-O-BETA-D-DIGLUCURONIDE",Primary Database,0,E
